facility_name,site_code,operator_name,operator_parent,country,metro,city,address,it_capacity_mw,colo_cages,private_cabinets,partial_cabinets,bare_metal,remote_hands,public_cloud,certifications,leaseable_signal,nearest_facilities,operator_website,facility_url,datacenters_com_url,cloudscene_url,relevance_score,relevance_reason,tags,confidence,exclude_from_outreach,scraped_at,source_url,notes
HostingPlus Chile,,HostingPlus,,Chile,Santiago,Office 303,Av. Providencia 1650,,True,True,True,True,True,True,,Yes,Intercity Datacenter (0.51 km); GTD Providencia (0.92 km); GTD Holanda (1.34 km); S&A Chile (1.46 km); InterNexa Santiago (1.47 km),https://www.datacentermap.com/visit/datacenter/hostingplus/,https://www.datacentermap.com/chile/santiago/hostingplus/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:50:26Z,https://www.datacentermap.com/chile/santiago/hostingplus/,"Operator HQ: Providencia, Chile. Services offered: Suites, Cages, Footprints, Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
HN Datacenter,,Hostname.cl,,Chile,Santiago,6Ñuñoa,Seminario 687,,True,True,True,True,True,True,,Yes,IIA Data Center (0.7 km); Datacenter PowerHost IXMetro (0.78 km); Entel Central (1.77 km); Anacondaweb Santiago (1.8 km); GTD Providencia (1.93 km),https://www.datacentermap.com/visit/datacenter/hostnamecl/,https://www.datacentermap.com/chile/santiago/hostnamecl/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:50:35Z,https://www.datacentermap.com/chile/santiago/hostnamecl/,"Operator HQ: Santiago, RM. Services offered: Suites, Cages, Footprints, Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
IIA Data Center,,Ingeniería e Informática Asociada (IIA),IIA,Chile,Santiago,0Santiago,Porvenir 245,,False,True,True,False,True,False,Tier 3; ISO 27001,Yes,HN Datacenter (0.7 km); Datacenter PowerHost IXMetro (1.43 km); Entel Central (1.75 km); Anacondaweb Santiago (1.78 km); GTD Moneda (2.11 km),https://www.datacentermap.com/visit/datacenter/iia-data-center/,https://www.datacentermap.com/chile/santiago/iia-data-center/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:51:03Z,https://www.datacentermap.com/chile/santiago/iia-data-center/,"Operator HQ: Santiago, Chile. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands. Metro connectivity (Cloudscene): Med."
Intercity Datacenter,,Intercity Networks,,Chile,Santiago,8Santiago,Europa 1969,,False,True,True,True,True,True,,Yes,HostingPlus Chile (0.51 km); InterNexa Santiago (0.96 km); S&A Chile (1.1 km); GTD Holanda (1.12 km); GTD Providencia (1.13 km),https://www.datacentermap.com/visit/datacenter/intercity-networks/,https://www.datacentermap.com/chile/santiago/intercity-networks/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:51:11Z,https://www.datacentermap.com/chile/santiago/intercity-networks/,"Operator HQ: Santiago, Providencia. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
Microsoft Quilicura (SCL03),SCL03,Microsoft,,Chile,Santiago,0Quilicura,Caupolicán s/n,,False,False,False,False,False,False,,Unclear,Ascenty - Santiago SCL2 (0.64 km); Ascenty - Santiago SCL3 (0.64 km); Ascenty - Santiago SCL1 (0.64 km); Sonda Kudos (2.05 km); Sonda Quilicura (2.05 km),https://www.datacentermap.com/visit/datacenter/microsoft-quilicura-scl03/,https://www.datacentermap.com/chile/santiago/microsoft-quilicura-scl03/,,https://cloudscene.com/market/data-centers-in-chile/all,3,"Major operator, but this site's public page lists no colocation services (specs likely login-gated).",,Med,False,2026-08-09T15:51:40Z,https://www.datacentermap.com/chile/santiago/microsoft-quilicura-scl03/,"Operator HQ: Redmond, Washington. Metro connectivity (Cloudscene): Med."
Datacenter PowerHost IXMetro,,PowerHost Datacenter,,Chile,Santiago,00Santiago,Luis Beltran 1647,,True,True,True,True,False,True,,Yes,HN Datacenter (0.78 km); IIA Data Center (1.43 km); S&A Chile (1.58 km); GTD Providencia (1.6 km); Intercity Datacenter (2.34 km),https://www.datacentermap.com/visit/datacenter/powerhost/,https://www.datacentermap.com/chile/santiago/powerhost/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:52:08Z,https://www.datacentermap.com/chile/santiago/powerhost/,"Operator HQ: Santiago, Región Metropolitana. Services offered: Suites, Cages, Footprints, Private Cabinets, Partial Cabinets, Individual Servers, Bare Metal Servers, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
S&A Chile,,S&A Chile,,Chile,Santiago,0Providencia,Pedro de Valdivia 1609,,True,True,True,False,True,False,Tier 3,Yes,InterNexa Santiago (0.86 km); Intercity Datacenter (1.1 km); GTD Providencia (1.33 km); HostingPlus Chile (1.46 km); Databyte Santiago (1.57 km),https://www.datacentermap.com/visit/datacenter/sa-chile/,https://www.datacentermap.com/chile/santiago/sa-chile/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:52:15Z,https://www.datacentermap.com/chile/santiago/sa-chile/,"Operator HQ: Santiago, Chile. Services offered: Cages, Private Cabinets, Partial Cabinets, Remote Hands. Metro connectivity (Cloudscene): Med."
WireNet Chile Datacenter,,WireNet Chile Ltda.,,Chile,Santiago,2Peñalolen,Oceano Pacifico Norte 8506,,False,True,True,True,True,True,,Yes,Chilecom Datacenter (0.02 km); S&A Chile (7.49 km); InterNexa Santiago (7.51 km); Datacenter PowerHost IXMetro (7.78 km); Databyte Santiago (7.8 km),https://www.datacentermap.com/visit/datacenter/wirenet-chil/,https://www.datacentermap.com/chile/santiago/wirenet-chil/,,https://cloudscene.com/market/data-centers-in-chile/all,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:53:34Z,https://www.datacentermap.com/chile/santiago/wirenet-chil/,"Operator HQ: Santiago, RM. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
Anacondaweb Temuco,,Anacondaweb S.A.,,Chile,Temuco,0Temuco,Bernardo O'Higgins 485,,False,True,True,True,True,True,,Yes,Opciones Concepción (218.18 km); Opciones Puerto Montt (304.74 km); GTD Puerto Montt (307.67 km); Equinix ST4 (543.52 km); NextStream Paine (573.32 km),https://www.datacentermap.com/visit/datacenter/temuco-datacenter/,https://www.datacentermap.com/chile/temuco/temuco-datacenter/,https://www.datacenters.com/news/anacondaweb-positions-itself-with-the-largest-data-center-in-the-capital-of-the-,,3,Multi-site commercial colo operator outside priority metros.,"Colo, MultiSiteOperator",High,False,2026-08-09T15:53:41Z,https://www.datacentermap.com/chile/temuco/temuco-datacenter/,"Operator HQ: Santiago, Metropolitana. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers. datacenters.com: AI/GPU terms: AI, artificial intelligence, nvidia | wholesale/hyperscale terms: hyperscale, wholesale | blurb: economics-of-ai-data-centers) 8 Aug 2026 [![Why Expansion Rights Are Reshaping Wholesale Colocation Deals ](https://www.datacenters.com/_next/image?url=https%3A%2F%2Fres.cloudinary.com%2Fhjlz68xhm%2Fimage%2Fupload%2Fv1786050743%2Fblog-posts%2Ffeatured-images%"
IPTP San Isidro,,IPTP Networks,,Peru,Lima,San Isidro,Golondrinas 114,,True,True,True,True,True,False,Tier 3; PCI-DSS; ISO 27001,Yes,WIN DC Galvez (1.03 km); WIN DC Santa Catalina (1.34 km); IPXON Lima (5.39 km); Cirion LIM1 (5.39 km); Equinix LM1 (5.46 km),https://www.datacentermap.com/visit/datacenter/iptp-san-isidro/,https://www.datacentermap.com/peru/lima/iptp-san-isidro/,,,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:54:52Z,https://www.datacentermap.com/peru/lima/iptp-san-isidro/,"Operator HQ: Amsterdam, The Netherlands. Services offered: Suites, Cages, Footprints, Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers."
TESAM Data Center,,TE.SA.M. PERU S.A.,,Peru,Lima,Lurín,"Parque Industrial Las Praderas de Lurin, Lote 09 y 10",,False,True,True,False,False,False,,Yes,Cirion LIM2 (2.59 km); GTD Lurin (4.52 km); Claro Data Center Villa El Salvador (16.94 km); InterNexa Lima (20.08 km); GTD Surco (24.69 km),https://www.datacentermap.com/visit/datacenter/tesam-data-center/,https://www.datacentermap.com/peru/lima/tesam-data-center/,,,3,Mid-size commercial colocation in a priority metro.,Colo,High,False,2026-08-09T15:55:27Z,https://www.datacentermap.com/peru/lima/tesam-data-center/,"Operator HQ: Lima, Peru. Services offered: Private Cabinets, Partial Cabinets, Individual Servers."
WIN DC Del Sur,,WIN Empresas,,Peru,Tacna,"Room 1, Phase 1",Ctra. Panamericana Sur Km. 1308,,True,True,True,False,True,False,,Yes,ENTEL Bolivia Data Center (275.78 km); ITC-SERVICIOS (752.39 km); dCloud Data Center (754.05 km); DC1 Santa cruz/Bolivia (757.41 km); Tigo DC Bolivia (757.79 km),https://www.datacentermap.com/visit/datacenter/win-dc-del-sur/,https://www.datacentermap.com/peru/tacna/win-dc-del-sur/,https://www.datacenters.com/providers/on-empresas/data-center-locations,,3,Multi-site commercial colo operator outside priority metros.,"Colo, MultiSiteOperator",High,False,2026-08-09T15:55:50Z,https://www.datacentermap.com/peru/tacna/win-dc-del-sur/,"Operator HQ: Lima , Peru. Services offered: Cages, Private Cabinets, Partial Cabinets, Remote Hands. datacenters.com: AI/GPU terms: artificial intelligence | wholesale/hyperscale terms: wholesale | blurb: ## Top Services - [Capacity](https://www.datacenters.com/services/capacity) - [Wholesale](https://www.datacenters.com/services/wholesale) - [Artificial Intelligence](https://www.datacenters.com/services/artificial_intelligence) - [Real Estate](https://www.dat"
Alfredo Coto Data Center,ACDC,COTO C.I.C.S.A.,,Argentina,Buenos Aires,B18399 de Abril,"Los Andes, 1381",,False,False,False,False,False,False,Tier 3,Unclear,Telecentro Data Center (12.37 km); NextStream Velez (15.74 km); NextStream Barracas (15.87 km); Ringo DCI (16.47 km); Fiserv DC – Buenos Aires (16.54 km),https://www.datacentermap.com/visit/datacenter/alfredo-coto-data-center/,https://www.datacentermap.com/argentina/buenos-aires/alfredo-coto-data-center/,,,2,In a priority metro but commercial leaseability is unclear from the public page.,,Med,False,2026-08-07T23:56:11Z,https://www.datacentermap.com/argentina/buenos-aires/alfredo-coto-data-center/,"Operator HQ: Buenos AIres, Buenos AIres."
Fiserv DC – Buenos Aires,,Fiserv,,Argentina,Buenos Aires,C1262ABWBuenos Aires,Rondeau 3439,,False,False,False,False,False,False,,Unclear,Ringo DCI (0.95 km); Prisma Medios de Pago DC (1.03 km); NextStream Velez (3.14 km); NextStream Barracas (3.14 km); IFX Belgrano (3.39 km),https://www.datacentermap.com/visit/datacenter/fiserv-dc-buenos-aires/,https://www.datacentermap.com/argentina/buenos-aires/fiserv-dc-buenos-aires/,,,2,In a priority metro but commercial leaseability is unclear from the public page.,,Med,False,2026-08-07T23:56:57Z,https://www.datacentermap.com/argentina/buenos-aires/fiserv-dc-buenos-aires/,"Operator HQ: Milwaukee, Wisconsin."
Prisma Medios de Pago DC,,Prisma Medios de Pago,,Argentina,Buenos Aires,C1437Buenos Aires,Lavardén 247,,False,False,False,False,False,False,,Unclear,Ringo DCI (0.21 km); Fiserv DC – Buenos Aires (1.03 km); NextStream Barracas (2.24 km); NextStream Velez (2.26 km); IFX Belgrano (3.12 km),https://www.datacentermap.com/visit/datacenter/prisma-medios-de-pago-dc/,https://www.datacentermap.com/argentina/buenos-aires/prisma-medios-de-pago-dc/,,,2,In a priority metro but commercial leaseability is unclear from the public page.,,Med,False,2026-08-07T23:58:16Z,https://www.datacentermap.com/argentina/buenos-aires/prisma-medios-de-pago-dc/,"Operator HQ: Buenos Aires, Argentina."
DonWeb Data Center Manuel Belgrano,,DonWeb,,Argentina,Rosario,S2000 Rosario,Córdoba 3753,,False,True,True,True,False,False,,Yes,Cirion ROS1 (5.78 km); G2K Datacenter (60.36 km); Government of Santa Fe Data Center (142.56 km); UNL Data Center (144.74 km); Advantun Zarate (196.56 km),https://www.datacentermap.com/visit/datacenter/donweb-data-center-manuel-belgrano/,https://www.datacentermap.com/argentina/rosario/donweb-data-center-manuel-belgrano/,,,2,Small/standalone commercial colo outside priority metros.,Colo,High,False,2026-08-08T00:01:44Z,https://www.datacentermap.com/argentina/rosario/donweb-data-center-manuel-belgrano/,"Operator HQ: Rosario, Santa Fe. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Bare Metal Servers."
Data Center La Punta,,Autopista de la Información (AUI),AUI,Argentina,San Luis,D5710La Punta,Av. Universitaria S/n,,True,True,True,False,False,False,,Yes,Edesal Data Center (15.21 km); Keel Infrastructure Rio Cuarto (181.59 km); Cirion MEN1 (234.27 km); Telecom Bosque Alegre (238.09 km); Cirion COR1 (274 km),https://www.datacentermap.com/visit/datacenter/data-center-la-punta/,https://www.datacentermap.com/argentina/san-luis-ar/data-center-la-punta/,,,2,Small/standalone commercial colo outside priority metros.,Colo,High,False,2026-08-08T00:03:22Z,https://www.datacentermap.com/argentina/san-luis-ar/data-center-la-punta/,"Operator HQ: La Punta, San Luis. Services offered: Cages, Private Cabinets, Partial Cabinets, Individual Servers."
EMPATEL Data Center,,EMPATEL SAPEM,,Argentina,Santa Rosa (La Pampa),L6300Santa Rosa,Av. Alfredo Palacios 890,,True,True,True,False,False,False,,Yes,Keel Infrastructure Rio Cuarto (385.55 km); Edesal Data Center (416.01 km); Data Center La Punta (428.96 km); G2K Datacenter (520.56 km); Cirion ROS1 (525.44 km),https://www.datacentermap.com/visit/datacenter/empatel-data-center/,https://www.datacentermap.com/argentina/santa-rosa-la-pampa/empatel-data-center/,,,2,Small/standalone commercial colo outside priority metros.,"Colo, GovCaptive",High,False,2026-08-08T00:03:55Z,https://www.datacentermap.com/argentina/santa-rosa-la-pampa/empatel-data-center/,"Operator HQ: Santa Rosa, La Pampa. Services offered: Suites, Cages, Private Cabinets, Partial Cabinets, Individual Servers."
OpenHost Datacenter,,Hosted Ltda.,,Chile,Los Andes,3Los Andes,Av. Chile 474,,False,True,True,True,False,True,,Yes,Claro Data Center Liray (46.39 km); EdgeConneX Santiago - SCL02 (51.53 km); EdgeConnex Santiago - SCL01 (51.56 km); EdgeConneX Santiago Campus (51.56 km); EdgeConneX Santiago - SCL03 (51.6 km),https://www.datacentermap.com/visit/datacenter/hosted-ltda/,https://www.datacentermap.com/chile/los-andes/hosted-ltda/,,,2,Small/standalone commercial colo outside priority metros.,Colo,High,False,2026-08-08T00:04:43Z,https://www.datacentermap.com/chile/los-andes/hosted-ltda/,"Operator HQ: Los Andes, Valparaiso. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Bare Metal Servers, Public Cloud Servers."
Apoapsis,,Apoapsis SpA,,Chile,Punta Arenas,Ojo Bueno,Av. Las Loicas 1160,,False,True,True,True,True,True,Tier 3,Yes,Data Center TDF Ushuaia (258.25 km); Data Center TDF Tolhuin (291.79 km); GTD Puerto Montt (1296.55 km); Opciones Puerto Montt (1297.97 km); Anacondaweb Temuco (1597.47 km),https://www.datacentermap.com/visit/datacenter/apoapsis/,https://www.datacentermap.com/chile/punta-arenas/apoapsis/,,,2,Small/standalone commercial colo outside priority metros.,Colo,High,False,2026-08-08T00:05:32Z,https://www.datacentermap.com/chile/punta-arenas/apoapsis/,"Operator HQ: Punta Arenas, Magallanes y la Antartica Chilena. Services offered: Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Bare Metal Servers, Public Cloud Servers."
Amazon AWS SCL - Huechuraba,,Amazon AWS,,Chile,Santiago,5Huechuraba,Av. Américo Vespucio & Camino el Guanaco,,False,False,False,False,False,False,,Unclear,Scala Data Centers SSCLHB01 (1.49 km); Scala Data Centers SSCLHB02 (1.62 km); Cirion SAN1 (2.26 km); GTD Panamericana (3.5 km); Google Quilicura Data Center 2 (3.6 km),https://www.datacentermap.com/visit/datacenter/amazon-aws-scl-huechuraba/,https://www.datacentermap.com/chile/santiago/amazon-aws-scl-huechuraba/,,https://cloudscene.com/market/data-centers-in-chile/all,2,In a priority metro but commercial leaseability is unclear from the public page.,MultiSiteOperator,Med,False,2026-08-08T00:05:58Z,https://www.datacentermap.com/chile/santiago/amazon-aws-scl-huechuraba/,"Operator HQ: Seattle, Washington. Metro connectivity (Cloudscene): Med."
Amazon AWS SCL - Hurtado,,Amazon AWS,,Chile,Santiago,0 Santiago,"TBD, Padre Hurtado District",,False,False,False,False,False,False,,Unclear,ODATA ST02 (9.97 km); Equinix ST1 (12.52 km); Equinix ST2 (12.52 km); Equinix ST5 (13.11 km); NextStream San Martin (19.08 km),https://www.datacentermap.com/visit/datacenter/amazon-aws-scl-hurtado/,https://www.datacentermap.com/chile/santiago/amazon-aws-scl-hurtado/,,https://cloudscene.com/market/data-centers-in-chile/all,2,In a priority metro but commercial leaseability is unclear from the public page.,MultiSiteOperator,Med,False,2026-08-08T00:24:22Z,https://www.datacentermap.com/chile/santiago/amazon-aws-scl-hurtado/,"Operator HQ: Seattle, Washington. Metro connectivity (Cloudscene): Med."
Chilecom Datacenter,,Chilecom Datacenter Ltda,,Chile,Santiago,2Peñalolén,Océano Pacífico Nte. 8496,,False,False,False,False,True,True,,Unclear,WireNet Chile Datacenter (0.02 km); S&A Chile (7.47 km); InterNexa Santiago (7.49 km); Datacenter PowerHost IXMetro (7.76 km); Databyte Santiago (7.78 km),https://www.datacentermap.com/visit/datacenter/chilecom-datacenter/,https://www.datacentermap.com/chile/santiago/chilecom-datacenter/,,https://cloudscene.com/market/data-centers-in-chile/all,2,In a priority metro but commercial leaseability is unclear from the public page.,,High,False,2026-08-08T00:10:54Z,https://www.datacentermap.com/chile/santiago/chilecom-datacenter/,"Operator HQ: Peñalolén, Chile. Services offered: Individual Servers, Remote Hands, Public Cloud Servers. Metro connectivity (Cloudscene): Med."
TECfusions Puente Alto,,TECfusions,,Chile,Santiago,0 Puente Alto,"_within Puente Alto, Chile_",,False,False,False,False,False,False,,Unclear,,https://www.datacentermap.com/visit/datacenter/tecfusions-puente-alto/,https://www.datacentermap.com/chile/santiago/tecfusions-puente-alto/,,https://cloudscene.com/market/data-centers-in-chile/all,2,In a priority metro but commercial leaseability is unclear from the public page.,,Med,False,2026-08-09T15:53:13Z,https://www.datacentermap.com/chile/santiago/tecfusions-puente-alto/,"Operator HQ: Tampa, Florida. Metro connectivity (Cloudscene): Med."
UFINET Magnus I,,Ufinet,,Chile,Santiago,2Huechuraba,Del Valle 928,,False,False,False,False,False,False,,Unclear,IFX Magnus I (0.01 km); UFINET Magnus II (0.05 km); IPXON Santiago (3.8 km); IFX Elbosque (3.8 km); Latincloud Santiago (3.8 km),https://www.datacentermap.com/visit/datacenter/ufinet-magnus-i/,https://www.datacentermap.com/chile/santiago/ufinet-magnus-i/,https://www.datacenters.com/ufinet-transistmica,https://cloudscene.com/market/data-centers-in-chile/all,2,In a priority metro but commercial leaseability is unclear from the public page.,MultiSiteOperator,Med,False,2026-08-09T15:53:20Z,https://www.datacentermap.com/chile/santiago/ufinet-magnus-i/,"Operator HQ: Madrid, Spain. Metro connectivity (Cloudscene): Med. datacenters.com: AI/GPU terms: artificial intelligence | wholesale/hyperscale terms: wholesale | blurb: ## Top Services - [Capacity](https://www.datacenters.com/services/capacity) - [Wholesale](https://www.datacenters.com/services/wholesale) - [Artificial Intelligence](https://www.datacenters.com/services/artificial_intelligence) - [Real Estate](https://www.dat"
NetExplora Data Center,,Tecnoera,,Chile,Valparaíso,7Viña del Mar,Londres 536,,True,True,True,False,True,True,Tier 3,Yes,Scala Data Centers SSCLCR02 (12.04 km); Scala Data Centers SSCLCR01 (12.18 km); Claro Data Center Liray (80.95 km); Equinix ST1 (81.4 km); Equinix ST2 (81.4 km),https://www.datacentermap.com/visit/datacenter/netexplora-data-center/,https://www.datacentermap.com/chile/valparaiso/netexplora-data-center/,,,2,Small/standalone commercial colo outside priority metros.,Colo,High,False,2026-08-09T15:53:48Z,https://www.datacentermap.com/chile/valparaiso/netexplora-data-center/,"Operator HQ: Viña del Mar, Valparaíso. Services offered: Cages, Private Cabinets, Partial Cabinets, Individual Servers, Remote Hands, Public Cloud Servers."
Keel Infrastructure Rio Cuarto,,Keel Infrastructure,,Argentina,Río Cuarto,X5800 Rio Cuarto,"Central Termoeléctrica Maranzana, C. Luis Norberto Ganzer",54.0,False,False,False,False,False,False,,Unclear,Telecom Bosque Alegre (174.43 km); Data Center La Punta (181.59 km); Edesal Data Center (183.57 km); Cirion COR1 (190.05 km); Telecom Cordoba Oeste (196.46 km),https://www.datacentermap.com/visit/datacenter/bitfarms-rio-cuarto/,https://www.datacentermap.com/argentina/rio-cuarto/bitfarms-rio-cuarto/,,,1,No public colo/wholesale signal and outside priority metros.,,Med,True,2026-08-08T00:00:58Z,https://www.datacentermap.com/argentina/rio-cuarto/bitfarms-rio-cuarto/,"Operator HQ: Toronto, Canada."
Data Center San Juan,,Government of San Juan,,Argentina,San Juan,J5400San Juan,Av. Libertador Gral. San Martín 750,,False,False,False,False,False,False,,Unclear,Cirion MEN1 (157.21 km); OpenHost Datacenter (242.69 km); Data Center La Punta (276.1 km); Claro Data Center Liray (280.77 km); NextStream Apoquindo (281.74 km),https://www.datacentermap.com/visit/datacenter/data-center-san-juan/,https://www.datacentermap.com/argentina/san-juan-ar/data-center-san-juan/,,,1,No public colo/wholesale signal and outside priority metros.,,Med,True,2026-08-08T00:02:57Z,https://www.datacentermap.com/argentina/san-juan-ar/data-center-san-juan/,"Operator HQ: San Juan, Argentina."
Government of Santa Fe Data Center,,Government of Santa Fe,,Argentina,Santa Fe,S3000 Santa Fe,San Martín 1339,,False,False,False,False,False,False,,Unclear,UNL Data Center (4.66 km); Cirion ROS1 (139.22 km); DonWeb Data Center Manuel Belgrano (142.56 km); G2K Datacenter (191.31 km); Advantun Zarate (311 km),https://www.datacentermap.com/visit/datacenter/government-of-santa-fe-data-center/,https://www.datacentermap.com/argentina/santa-fe-ar/government-of-santa-fe-data-center/,,,1,No public colo/wholesale signal and outside priority metros.,,Med,True,2026-08-08T00:03:43Z,https://www.datacentermap.com/argentina/santa-fe-ar/government-of-santa-fe-data-center/,"Operator HQ: Santa Fe, Argentina."
UNL Data Center,,Universidad Nacional del Litoral,,Argentina,Santa Fe,S3000Santa Fe,Ruta Nacional N° 168 80,,False,False,False,False,False,False,,Unclear,Government of Santa Fe Data Center (4.66 km); Cirion ROS1 (141.54 km); DonWeb Data Center Manuel Belgrano (144.74 km); G2K Datacenter (192.55 km); Advantun Zarate (310.98 km),https://www.datacentermap.com/visit/datacenter/unl-data-center/,https://www.datacentermap.com/argentina/santa-fe-ar/unl-data-center/,,,1,No public colo/wholesale signal and outside priority metros.,,Med,True,2026-08-08T00:03:50Z,https://www.datacentermap.com/argentina/santa-fe-ar/unl-data-center/,"Operator HQ: Santa Fe, Argentina."
Opciones Concepción,,Opciones S.A.,,Chile,Concepción,8Concepción,Ongolmo 1280,,False,False,False,False,False,False,,Unclear,Anacondaweb Temuco (218.18 km); Equinix ST4 (351.73 km); NextStream Paine (394.22 km); Amazon AWS SCL - Hurtado (415.93 km); TECfusions Puente Alto (422.38 km),https://www.datacentermap.com/visit/datacenter/opciones-concepcin/,https://www.datacentermap.com/chile/concepcion/opciones-concepcin/,,,1,No public colo/wholesale signal and outside priority metros.,MultiSiteOperator,Med,True,2026-08-08T00:04:25Z,https://www.datacentermap.com/chile/concepcion/opciones-concepcin/,"Operator HQ: Puerto Montt, Chile."
Opciones Puerto Montt,,Opciones S.A.,,Chile,Puerto Montt,0Puerto Montt,Seminario 372,,False,False,False,False,False,False,,Unclear,GTD Puerto Montt (7.25 km); Anacondaweb Temuco (304.74 km); Opciones Concepción (517.94 km); Equinix ST4 (847.07 km); NextStream Paine (873.73 km),https://www.datacentermap.com/visit/datacenter/opciones-puerto-montt/,https://www.datacentermap.com/chile/puerto-montt/opciones-puerto-montt/,,,1,No public colo/wholesale signal and outside priority metros.,MultiSiteOperator,Med,True,2026-08-08T00:05:11Z,https://www.datacentermap.com/chile/puerto-montt/opciones-puerto-montt/,"Operator HQ: Puerto Montt, Chile."
EdgeConneX Santiago Campus,,EdgeConneX,,Chile,Santiago,7Colina,Carretera General San Martin 8400,,False,False,False,False,False,False,,Yes,,https://www.datacentermap.com/visit/datacenter/edgeconnex-santiago-campus/,https://www.datacentermap.com/chile/santiago/edgeconnex-santiago-campus/,https://www.datacenters.com/providers/edgeconnex/data-center-locations,https://cloudscene.com/market/data-centers-in-chile/all,1,Umbrella campus listing; individual buildings are captured separately.,"Wholesale, Edge, Hyperscale, MultiSiteOperator",Med,True,2026-08-08T00:14:46Z,https://www.datacentermap.com/chile/santiago/edgeconnex-santiago-campus/,"Umbrella campus entry; see individually-listed buildings at same address. Operator HQ: Herndon, Virginia. Metro connectivity (Cloudscene): Med. datacenters.com: AI/GPU terms: artificial intelligence | wholesale/hyperscale terms: wholesale | blurb: ## Top Services - [Capacity](https://www.datacenters.com/services/capacity) - [Wholesale](https://www.datacenters.com/services/wholesale) - [Artificial Intelligence](https://www.datacenters.com/services/artificial_intelligence) - [Real Estate](https://www.dat"
Google Quilicura Campus,,Google,,Chile,Santiago,7Quilicura,El Molino 2130,,False,False,False,False,False,False,,Unclear,,https://www.datacentermap.com/visit/datacenter/google-quilicura-campus/,https://www.datacentermap.com/chile/santiago/google-quilicura-campus/,,https://cloudscene.com/market/data-centers-in-chile/all,1,Umbrella campus listing; individual buildings are captured separately.,MultiSiteOperator,Med,True,2026-08-08T00:37:07Z,https://www.datacentermap.com/chile/santiago/google-quilicura-campus/,"Umbrella campus entry; see individually-listed buildings at same address. Operator HQ: Mountain View, California. Metro connectivity (Cloudscene): Med."
